Date,Title,0,0 (0 bps),1 (25 bps),10 (250 bps),11 (275 bps),12+ (300+ bps),2 (50 bps),25 bps decrease,25+ bps increase,3 (75 bps),4 (100 bps),5 (125 bps),50+ bps decrease,6 (150 bps),7 (175 bps),8 (200 bps),8 or more (200+ bps),9 (225 bps),Arthur Laffer,Bill Pulte,Chamath Palihapitiya,Chris Waller,Christopher Waller,Cut-Pause-Cut,Cut–Cut–Cut,Cut–Cut–Pause,Cut–Pause–Cut,Cut–Pause–Pause,David Malpass,David Zervos,Elon Musk,Howard Lutnick,James Bullard,Janet Yellen,Jerome Powell,Judy Shelton,Kevin Hassett,Kevin Warsh,Larry Kudlow,Larry Lindsey,Lorie K. Logan,Marc Sumerlin,Michelle Bowman,No announcement by December 31,No change,No one nominated before 2027,Other,Pause–Cut–Cut,Pause–Cut–Pause,Philip Jefferson,Price,Rick Rieder,Roger W. Ferguson Jr.,Ron Paul,Scott Bessent,Stephen Miran
2025-08-13,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,
2025-08-13,How many Fed rate cuts in 2025,0.055,,0.205,,,,0.405,,,0.245,0.0605,0.023,,0.01,0.0055,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,,,,
2025-08-13,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.2945,,,,,,,,,0.0005,0.0005,,,,0.0105,0.1095,0.1085,0.0005,,,,0.0275,0.335,,,,,,,,,0.002,0.0005,0.005,
2025-08-13,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.01,0.0205,,,0.34,,,,,,0.016,,,0.006,0.11,,0.006,0.0115,0.175,0.175,0.003,,,0.0355,,,,0.0045,,,,,,,,0.0025,0.0165,0.065
2025-08-14,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,
2025-08-14,Fed decision in December,,,,,,,,0.625,0.015,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,
2025-08-14,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,
2025-08-14,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
2025-08-14,How many Fed rate cuts in 2025,0.055,,0.195,,,,0.405,,,0.245,0.0605,0.0185,,0.0115,0.0055,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,,,,
2025-08-14,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.243,,,,,,,,,0.0005,0.0005,,,,0.011,0.109,0.098,0.0005,,,,0.0345,0.295,,,,,,,,,0.0015,0.0005,0.0045,
2025-08-14,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.003,0.0185,,,0.325,,,,,,0.013,0.075,,0.005,0.11,0.0145,0.006,0.0115,0.175,0.17,0.0025,,0.011,0.0355,0.026,,,0.0045,,,,0.012,,0.0135,,0.0025,0.0135,0.032
2025-08-15,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,
2025-08-15,Fed decision in December,,,,,,,,0.62,0.018,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,,,,,,,,,,,
2025-08-15,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,
2025-08-15,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-15,How many Fed rate cuts in 2025,0.075,,0.195,,,,0.405,,,0.225,0.046,0.0185,,0.0115,0.005,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,,,,,
2025-08-15,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.2495,,,,,,,,,0.0005,0.0005,,,,0.013,0.115,0.113,0.0005,,,,0.022,0.305,,,,,,,,,0.0015,0.0005,0.006,
2025-08-15,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0025,0.0185,,,0.285,,,,,,0.007,0.175,,0.005,0.095,0.012,0.0055,0.009,0.165,0.145,0.0025,,0.0115,0.032,0.032,,,0.004,,,,0.0105,,0.0145,,0.0025,0.013,0.026
2025-08-16,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,
2025-08-16,Fed decision in December,,,,,,,,0.62,0.0165,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,
2025-08-16,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-16,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-16,How many Fed rate cuts in 2025,0.095,,0.205,,,,0.385,,,0.215,0.0505,0.017,,0.0075,0.005,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-16,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,
2025-08-16,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.2495,,,,,,,,,0.0005,0.0005,,,,0.0135,0.1165,0.108,0.0005,,,,0.0205,0.32,,,,,,,,,0.001,0.0005,0.007,
2025-08-16,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0025,0.0185,,,0.295,,,,,,0.006,0.115,,0.0045,0.1,0.0055,0.005,0.0065,0.175,0.145,0.0025,,0.003,0.032,0.023,,,0.003,,,,0.0075,,0.0145,,0.002,0.014,0.0275
2025-08-17,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,
2025-08-17,Fed decision in December,,,,,,,,0.615,0.0185,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,
2025-08-17,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-17,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-17,How many Fed rate cuts in 2025,0.105,,0.205,,,,0.395,,,0.205,0.047,0.0135,,0.008,0.0045,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,,,,
2025-08-17,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.295,,,,,,,,,0.0005,0.0005,,,,0.0135,0.122,0.1065,0.0005,,,,0.044,0.325,,,,,,,,,0.0005,0.0005,0.0055,
2025-08-17,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0025,0.013,,,0.315,,,,,,0.005,0.13,,0.0035,0.085,0.0025,0.003,0.0065,0.155,0.125,0.0025,,0.0015,0.031,0.0535,,,0.0045,,,,0.003,,0.043,,0.002,0.0185,0.029
2025-08-18,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,
2025-08-18,Fed decision in December,,,,,,,,0.615,0.0185,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,
2025-08-18,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-18,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-18,How many Fed rate cuts in 2025,0.095,,0.205,,,,0.385,,,0.205,0.0455,0.015,,0.0075,0.0045,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,,,,
2025-08-18,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.284,,,,,,,,,0.0005,0.0005,,,,0.0135,0.098,0.105,0.0005,,,,0.033,0.33,,,,,,,,,0.0005,0.0005,0.0055,
2025-08-18,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0025,0.0115,,,0.33,,,,,,0.005,0.115,,0.004,0.09,0.0025,0.003,0.007,0.155,0.125,0.0025,,0.0035,0.0315,0.056,,,0.003,,,,0.0025,,0.042,,0.002,0.0195,0.0275
2025-08-19,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,
2025-08-19,Fed decision in December,,,,,,,,0.595,0.018,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,,,,,,,,,,
2025-08-19,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-19,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
2025-08-19,How many Fed rate cuts in 2025,0.095,,0.215,,,,0.395,,,0.195,0.0455,0.015,,0.007,0.0045,,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,
2025-08-19,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.287,,,,,,,,,0.0005,0.0005,,,,0.0135,0.0975,0.1035,0.0005,,,,0.023,0.29,,,,,,,,,0.0005,0.0005,0.005,
2025-08-19,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0035,0.004,,,0.35,,,,,,0.005,0.095,,0.004,0.08,0.0025,0.0025,0.007,0.165,0.13,0.0025,,0.003,0.022,0.057,,,0.003,,,,0.0035,,0.028,,0.002,0.0195,0.035
2025-08-20,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,
2025-08-20,Fed decision in December,,,,,,,,0.595,0.018,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,,,,,,,,,,
2025-08-20,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-20,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-20,How many Fed rate cuts in 2025,0.095,,0.195,,,,0.415,,,0.205,0.049,0.016,,0.007,0.004,,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,
2025-08-20,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.279,,,,,,,,,0.0005,0.0005,,,,0.0105,0.0975,0.102,0.0005,,,,0.028,0.345,,,,,,,,,0.0005,0.0005,0.005,
2025-08-20,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.002,0.004,,,0.3,,,,,,0.0045,0.15,,0.004,0.075,0.0025,0.0055,0.004,0.155,0.135,0.0025,,0.0025,0.0125,0.043,,,0.003,,,,0.0035,,0.0235,,0.002,0.02,0.033
2025-08-21,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,
2025-08-21,Fed decision in December,,,,,,,,0.595,0.0155,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,,,,,,,,,,,
2025-08-21,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-21,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-21,How many Fed rate cuts in 2025,0.105,,0.215,,,,0.405,,,0.195,0.047,0.015,,0.0065,0.004,,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,
2025-08-21,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.322,,,,,,,,,0.0005,0.0005,,,,0.0085,0.098,0.1065,0.0005,,,,0.0285,0.355,,,,,,,,,0.0005,0.0005,0.0035,
2025-08-21,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.002,0.0035,,,0.325,,,,,,0.004,0.075,,0.0035,0.075,0.0025,0.0065,0.0035,0.15,0.205,0.0025,,0.0025,0.011,0.054,,,0.0025,,,,0.0035,,0.0295,,0.002,0.02,0.032
2025-08-22,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245,,,,,
2025-08-22,Fed decision in December,,,,,,,,0.595,0.0235,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,
2025-08-22,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-22,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-22,How many Fed rate cuts in 2025,0.155,,0.255,,,,0.375,,,0.145,0.0395,0.011,,0.0045,0.0035,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,
2025-08-22,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.32,,,,,,,,,0.0005,0.0005,,,,0.0095,0.0925,0.104,0.0005,,,,0.0105,0.37,,,,,,,,,0.0005,0.0005,0.005,
2025-08-22,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.002,0.0025,,,0.33,,,,,,0.0035,0.08,,0.0035,0.09,0.0025,0.0065,0.0035,0.145,0.175,0.0025,,0.0025,0.0095,0.0485,,,0.0025,,,,0.0035,,0.025,,0.002,0.0205,0.0325
2025-08-23,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255,,,,,
2025-08-23,Fed decision in December,,,,,,,,0.7,0.014,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,
2025-08-23,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-23,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-23,How many Fed rate cuts in 2025,0.075,,0.235,,,,0.415,,,0.185,0.0395,0.012,,0.0045,0.004,,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-23,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,
2025-08-23,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.313,,,,,,,,,0.0005,0.001,,,,0.0095,0.1075,0.098,0.0005,,,,0.0105,0.385,,,,,,,,,0.0005,0.0005,0.005,
2025-08-23,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.002,0.0025,,,0.345,,,,,,0.0035,0.075,,0.0035,0.09,0.0025,0.0055,0.0055,0.15,0.17,0.0025,,0.0025,0.0095,0.046,,,0.003,,,,0.0035,,0.0245,,0.0015,0.0205,0.0445
2025-08-24,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,
2025-08-24,Fed decision in December,,,,,,,,0.62,0.0135,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,
2025-08-24,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-24,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-24,How many Fed rate cuts in 2025,0.075,,0.235,,,,0.435,,,0.185,0.037,0.0125,,0.0075,0.0045,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-24,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,
2025-08-24,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.3505,,,,,,,,,0.0005,0.001,,,,0.0095,0.107,0.098,0.0005,,,,0.0385,0.38,,,,,,,,,0.0005,0.0005,0.008,
2025-08-24,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0015,0.0025,,,0.375,,,,,,0.0035,0.07,,0.0035,0.085,0.0025,0.0055,0.0155,0.16,0.175,0.0025,,0.002,0.0095,0.042,,,0.003,,,,0.003,,0.0235,,0.0015,0.0205,0.0555
2025-08-25,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,
2025-08-25,Fed decision in December,,,,,,,,0.585,0.0145,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,
2025-08-25,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,
2025-08-25,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-25,How many Fed rate cuts in 2025,0.065,,0.235,,,,0.435,,,0.185,0.0395,0.013,,0.007,0.004,,0.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,
2025-08-25,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.0005,,0.0005,0.298,,,,,,,,,0.0005,0.0005,,,,0.0085,0.1045,0.089,0.0005,,,,0.0125,0.375,,,,,,,,,0.0005,0.0005,0.006,
2025-08-25,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0015,0.0025,,,0.365,,,,,,0.0035,0.075,,0.0025,0.085,0.0025,0.003,0.007,0.16,0.15,0.0015,,0.002,0.0115,0.038,,,0.0025,,,,0.0025,,0.0235,,0.0015,0.0165,0.0825
2025-08-26,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,
2025-08-26,Fed decision in December,,,,,,,,0.595,0.0135,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,
2025-08-26,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,
2025-08-26,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-26,How many Fed rate cuts in 2025,0.065,,0.255,,,,0.435,,,0.175,0.0385,0.011,,0.0065,0.004,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,
2025-08-26,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.001,,0.002,0.2705,,,,,,,,,0.0005,0.001,,,,0.0115,0.1065,0.0825,0.001,,,,0.0105,0.415,,,,,,,,,0.0015,0.0005,0.005,
2025-08-26,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0015,0.003,,,0.355,,,,,,0.0035,0.075,,0.0025,0.09,0.003,0.003,0.008,0.165,0.15,0.0015,,0.002,0.0115,0.043,,,0.003,,,,0.0025,,0.023,,0.0015,0.017,0.085
2025-08-27,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,
2025-08-27,Fed decision in December,,,,,,,,0.61,0.0155,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,
2025-08-27,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-27,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-27,How many Fed rate cuts in 2025,0.065,,0.255,,,,0.435,,,0.175,0.0395,0.014,,0.0075,0.0045,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,
2025-08-27,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.001,,0.0005,0.2685,,,,,,,,,0.0005,0.001,,,,0.0115,0.1015,0.0955,0.001,,,,0.0095,0.415,,,,,,,,,0.002,0.0005,0.0075,
2025-08-27,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0015,0.0025,,,0.335,,,,,,0.0245,0.075,,0.0025,0.09,0.003,0.003,0.0065,0.155,0.15,0.0015,,0.002,0.012,0.0435,,,0.003,,,,0.003,,0.019,,0.0015,0.027,0.095
2025-08-28,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235,,,,,
2025-08-28,Fed decision in December,,,,,,,,0.61,0.0145,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,
2025-08-28,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-28,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-28,How many Fed rate cuts in 2025,0.065,,0.255,,,,0.435,,,0.175,0.0405,0.014,,0.0065,0.0045,,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,
2025-08-28,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.001,,0.0005,0.2685,,,,,,,,,0.0005,0.0025,,,,0.009,0.1005,0.093,0.001,,,,0.0125,0.36,,,,,,,,,0.002,0.0005,0.0055,
2025-08-28,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0015,0.0025,,,0.335,,,,,,0.0185,0.07,,0.0035,0.09,0.003,0.003,0.0075,0.16,0.16,0.0015,,0.002,0.012,0.042,,,0.003,,,,0.003,,0.0185,,0.0015,0.027,0.097
2025-08-29,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235,,,,,
2025-08-29,Fed decision in December,,,,,,,,0.61,0.0145,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,,,,,,,,,,
2025-08-29,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,
2025-08-29,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-08-29,How many Fed rate cuts in 2025,0.06,,0.255,,,,0.445,,,0.175,0.0405,0.012,,0.007,0.0045,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,
2025-08-29,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,0.001,,0.0005,0.2755,,,,,,,,,0.0005,0.0015,,,,0.01,0.102,0.095,0.001,,,,0.013,0.365,,,,,,,,,0.002,0.0025,0.0085,
2025-08-29,Who will Trump nominate as Fed Chair,,,,,,,,,,,,,,,,,,,0.0015,0.0025,,,0.345,,,,,,0.012,0.065,,0.003,0.085,0.003,0.0025,0.0075,0.155,0.155,0.0015,,0.002,0.012,0.0425,,,0.003,,,,0.003,,0.019,,0.0015,0.027,0.0945
2025-08-30,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235,,,,,
2025-08-30,Fed decision in December,,,,,,,,0.625,0.0145,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,,,,,,,,,,
